rat_id,study_day,condition,treatment,trial_num,total_rem_duration,total_sleep_duration,percentage_from_sleep,counts_rem
13,2,HC,4,5,508.0,4005.0,0.12684144818976278,8
13,2,HC,4,3,284.0,1524.0,0.18635170603674542,4
13,2,HC,4,2,255.0,1580.0,0.16139240506329114,4
13,11,OR-N,4,4,256.0,2003.0,0.12780828756864704,3
13,11,OR-N,4,5,1083.0,6841.0,0.15831018856892268,11
13,11,OR-N,4,1,146.0,1059.0,0.13786591123701605,1
13,11,OR-N,4,2,188.0,1904.0,0.09873949579831932,3
13,11,OR-N,4,3,353.0,2058.0,0.1715257531584062,3
13,1,CON,4,1,10.0,560.0,0.017857142857142856,1
13,1,CON,4,5,409.0,3682.0,0.11108093427485062,4
13,1,CON,4,2,195.0,1241.0,0.1571313456889605,2
13,1,CON,4,3,6.0,839.0,0.007151370679380214,1
13,1,CON,4,4,0.0,617.0,0.0,0
13,12,OR,4,1,0.0,51.0,0.0,0
13,12,OR,4,2,0.0,96.0,0.0,0
13,12,OR,4,4,0.0,11.0,0.0,0
13,12,OR,4,5,0.0,0.0,,0
13,12,OR,4,3,0.0,25.0,0.0,0
6,6,HC,4,3,460.0,2489.0,0.18481317798312574,9
6,6,HC,4,1,567.0,2490.0,0.22771084337349398,8
6,6,HC,4,2,601.0,2489.0,0.24146243471273604,9
6,6,HC,4,4,638.0,2460.0,0.25934959349593495,8
6,6,HC,4,5,1241.0,6402.0,0.19384567322711652,15
6,1,HC,4,2,192.0,1782.0,0.10774410774410774,4
6,1,HC,4,3,204.0,2189.0,0.09319323892188214,2
6,1,HC,4,5,390.0,4233.0,0.09213323883770376,6
6,1,HC,4,4,334.0,2048.0,0.1630859375,4
6,1,HC,4,1,277.0,2460.0,0.11260162601626016,3
6,10,OD,4,1,0.0,0.0,,0
6,10,OD,4,5,1177.0,8084.0,0.14559623948540326,17
6,10,OD,4,3,173.0,1842.0,0.09391965255157438,2
6,10,OD,4,2,171.0,2371.0,0.07212146773513285,3
6,10,OD,4,4,264.0,2345.0,0.11257995735607676,3
6,4,CON,4,1,135.0,1643.0,0.08216676810712112,1
6,4,CON,4,4,528.0,2617.0,0.20175773786778756,6
6,4,CON,4,2,204.0,2362.0,0.0863674851820491,2
6,4,CON,4,5,1491.0,8551.0,0.17436557127821306,10
6,4,CON,4,3,138.0,1858.0,0.07427341227125941,1
6,7,OR-N,4,2,102.0,1066.0,0.09568480300187618,2
6,7,OR-N,4,5,997.0,9536.0,0.10455117449664429,7
6,7,OR-N,4,3,409.0,2161.0,0.1892642295233688,5
6,7,OR-N,4,4,105.0,2345.0,0.04477611940298507,3
6,7,OR-N,4,1,0.0,528.0,0.0,0
6,3,HC,4,1,191.0,2530.0,0.07549407114624505,1
6,3,HC,4,4,335.0,2490.0,0.13453815261044177,5
6,3,HC,4,3,243.0,2447.0,0.09930527176134042,4
