rat_id,study_day,condition,treatment,trial_num,epoch_id,state,duration
1,4,HC,2,5.1,4,phasic,1.1220000000002983
1,4,HC,2,5.1,0,tonic,14.0
1,4,HC,2,5.1,1,tonic,21.08400000000006
1,4,HC,2,5.1,2,tonic,23.519999999999982
1,4,HC,2,5.1,3,tonic,39.82999999999993
1,4,HC,2,5.1,4,tonic,4.357999999999947
1,4,HC,2,5.1,5,tonic,17.09999999999991
1,4,HC,2,5.1,6,tonic,21.0
1,4,HC,2,5.1,7,tonic,27.927999999999884
1,4,HC,2,5.1,8,tonic,0.9499999999998181
1,2,OD,2,5.1,0,phasic,1.0400000000000773
1,2,OD,2,5.1,1,phasic,2.24799999999982
1,2,OD,2,5.1,2,phasic,1.8179999999999836
1,2,OD,2,5.1,3,phasic,1.5740000000000691
1,2,OD,2,5.1,4,phasic,1.16599999999994
1,2,OD,2,5.1,0,tonic,4.625999999999976
1,2,OD,2,5.1,1,tonic,5.333999999999946
1,2,OD,2,5.1,2,tonic,47.16000000000008
1,2,OD,2,5.1,3,tonic,16.876000000000204
1,2,OD,2,5.1,4,tonic,17.671999999999798
1,2,OD,2,5.1,5,tonic,16.652000000000044
1,2,OD,2,5.1,6,tonic,21.0
1,2,OD,2,5.1,7,tonic,13.3900000000001
1,2,OD,2,5.1,8,tonic,47.44399999999996
7,3,CON,3,5.1,0,phasic,1.3279999999999745
7,3,CON,3,5.1,1,phasic,3.0100000000002183
7,3,CON,3,5.1,2,phasic,0.9420000000000073
7,3,CON,3,5.1,3,phasic,2.5
7,3,CON,3,5.1,0,tonic,26.0
7,3,CON,3,5.1,1,tonic,1.627999999999929
7,3,CON,3,5.1,2,tonic,72.0440000000001
7,3,CON,3,5.1,3,tonic,30.48799999999983
7,3,CON,3,5.1,4,tonic,29.355999999999767
7,3,CON,3,5.1,5,tonic,14.204000000000178
7,3,CON,3,5.1,6,tonic,20.0
7,3,CON,3,5.1,7,tonic,64.5
7,1,HC,3,2,0,phasic,1.7200000000000273
7,1,HC,3,2,1,phasic,2.1000000000001364
7,1,HC,3,2,2,phasic,1.9779999999996107
7,1,HC,3,2,3,phasic,0.9539999999997235
7,1,HC,3,2,4,phasic,2.269999999999982
7,1,HC,3,2,5,phasic,3.1039999999998145
7,1,HC,3,2,0,tonic,28.008000000000038
7,1,HC,3,2,1,tonic,21.23799999999983
7,1,HC,3,2,2,tonic,3.933999999999969
7,1,HC,3,2,3,tonic,30.164000000000215
7,1,HC,3,2,4,tonic,12.620000000000346
7,1,HC,3,2,5,tonic,8.284000000000106
7,1,HC,3,2,6,tonic,49.82600000000002
7,1,HC,3,2,7,tonic,46.05400000000009
7,1,HC,3,2,8,tonic,7.746000000000095
3,6,HC,4,5.2,0,phasic,0.9079999999999018
3,6,HC,4,5.2,1,phasic,1.1459999999997308
3,6,HC,4,5.2,2,phasic,1.1959999999999127
3,6,HC,4,5.2,3,phasic,1.7459999999996398
3,6,HC,4,5.2,4,phasic,2.2660000000000764
3,6,HC,4,5.2,5,phasic,1.9639999999999418
3,6,HC,4,5.2,0,tonic,34.40000000000009
3,6,HC,4,5.2,1,tonic,0.9720000000002074
3,6,HC,4,5.2,2,tonic,7.8840000000000146
3,6,HC,4,5.2,3,tonic,8.602000000000317
3,6,HC,4,5.2,4,tonic,22.070000000000164
3,6,HC,4,5.2,5,tonic,57.6579999999999
3,6,HC,4,5.2,6,tonic,21.188000000000102
3,6,HC,4,5.2,7,tonic,59.0
9,3,HC,4,2,0,phasic,6.099999999999909
9,3,HC,4,2,1,phasic,2.5219999999999345
9,3,HC,4,2,2,phasic,1.8199999999999363
9,3,HC,4,2,3,phasic,0.9780000000000655
9,3,HC,4,2,4,phasic,1.6799999999998363
9,3,HC,4,2,5,phasic,1.509999999999991
9,3,HC,4,2,6,phasic,1.3599999999999
9,3,HC,4,2,7,phasic,2.9600000000000364
9,3,HC,4,2,8,phasic,1.0100000000002183
9,3,HC,4,2,9,phasic,1.6899999999995998
9,3,HC,4,2,10,phasic,1.6400000000003274
9,3,HC,4,2,11,phasic,2.3219999999996617
9,3,HC,4,2,12,phasic,2.380000000000109
9,3,HC,4,2,13,phasic,1.5900000000001455
9,3,HC,4,2,14,phasic,1.11200000000008
9,3,HC,4,2,0,tonic,14.0
9,3,HC,4,2,1,tonic,46.36400000000003
9,3,HC,4,2,2,tonic,10.092000000000098
9,3,HC,4,2,3,tonic,16.026000000000067
9,3,HC,4,2,4,tonic,13.076000000000022
9,3,HC,4,2,5,tonic,9.0
9,3,HC,4,2,6,tonic,1.3579999999999472
9,3,HC,4,2,7,tonic,19.663999999999987
9,3,HC,4,2,8,tonic,65.2460000000001
9,3,HC,4,2,9,tonic,0.07400000000006912
9,3,HC,4,2,10,tonic,71.09799999999996
9,3,HC,4,2,11,tonic,0.91800000000012
9,3,HC,4,2,12,tonic,4.114000000000033
9,3,HC,4,2,13,tonic,10.516000000000076
9,3,HC,4,2,14,tonic,68.52399999999989
9,3,HC,4,2,15,tonic,30.0
9,3,HC,4,2,16,tonic,29.539999999999964
9,3,HC,4,2,17,tonic,5.768000000000029
9,3,HC,4,2,18,tonic,1.9920000000001892
9,3,HC,4,2,19,tonic,49.9699999999998
9,3,HC,4,2,20,tonic,47.82600000000002
9,3,HC,4,2,21,tonic,20.98199999999997
9,3,HC,4,2,22,tonic,13.826000000000022
9,3,HC,4,2,23,tonic,5.423999999999978
9,3,HC,4,2,24,tonic,0.9279999999998836
6,2,OD,4,1,0,phasic,0.9420000000000073
6,2,OD,4,1,1,phasic,1.1639999999999873
6,2,OD,4,1,0,tonic,25.124000000000024
6,2,OD,4,1,1,tonic,84.44000000000005
6,2,OD,4,1,2,tonic,13.329999999999927
4,6,OD,0,3,0,phasic,1.22199999999998
4,6,OD,0,3,1,phasic,1.7579999999998108
4,6,OD,0,3,2,phasic,2.064000000000078
4,6,OD,0,3,3,phasic,1.433999999999969
4,6,OD,0,3,4,phasic,2.8659999999999854
4,6,OD,0,3,5,phasic,2.2600000000002183
4,6,OD,0,3,0,tonic,9.0
4,6,OD,0,3,1,tonic,42.30799999999999
4,6,OD,0,3,2,tonic,12.860000000000127
4,6,OD,0,3,3,tonic,17.210000000000036
4,6,OD,0,3,4,tonic,3.3599999999999
4,6,OD,0,3,5,tonic,8.784000000000106
4,6,OD,0,3,6,tonic,40.86999999999989
4,6,OD,0,3,7,tonic,14.264000000000124
4,6,OD,0,3,8,tonic,82.73999999999978
8,4,CON,3,5.3,0,phasic,2.5399999999999636
8,4,CON,3,5.3,1,phasic,3.0799999999999272
8,4,CON,3,5.3,2,phasic,1.6679999999996653
8,4,CON,3,5.3,3,phasic,1.2220000000006621
8,4,CON,3,5.3,4,phasic,2.780000000000655
8,4,CON,3,5.3,5,phasic,1.231999999999971
8,4,CON,3,5.3,0,tonic,48.53600000000006
8,4,CON,3,5.3,1,tonic,3.8980000000001382
8,4,CON,3,5.3,2,tonic,6.122000000000298
8,4,CON,3,5.3,3,tonic,55.649999999999636
8,4,CON,3,5.3,4,tonic,4.99199999999928
8,4,CON,3,5.3,5,tonic,23.511999999999716
8,4,CON,3,5.3,6,tonic,61.50200000000041
8,4,CON,3,5.3,7,tonic,19.26599999999962
8,4,CON,3,5.3,8,tonic,47.0
6,1,HC,2,5.4,0,tonic,27.0
6,1,HC,4,3,0,phasic,1.237999999999829
6,1,HC,4,3,1,phasic,4.4500000000000455
6,1,HC,4,3,2,phasic,5.1340000000000146
6,1,HC,4,3,3,phasic,1.0039999999999054
6,1,HC,4,3,0,tonic,21.978000000000065
6,1,HC,4,3,1,tonic,15.276000000000067
6,1,HC,4,3,2,tonic,89.05799999999999
6,1,HC,4,3,3,tonic,7.364000000000033
6,1,HC,4,3,4,tonic,40.59999999999991
6,1,HC,4,3,5,tonic,17.89800000000014
5,17,HC,1,5.2,0,phasic,1.5239999999998872
5,17,HC,1,5.2,1,phasic,1.8519999999998618
5,17,HC,1,5.2,2,phasic,2.295999999999367
5,17,HC,1,5.2,3,phasic,1.7479999999995925
5,17,HC,1,5.2,0,tonic,77.51999999999998
5,17,HC,1,5.2,1,tonic,15.728000000000065
5,17,HC,1,5.2,2,tonic,67.3760000000002
5,17,HC,1,5.2,3,tonic,16.408000000000357
5,17,HC,1,5.2,4,tonic,61.46600000000035
5,17,HC,1,5.2,5,tonic,12.082000000000335
4,7,HC,1,5.1,0,phasic,1.7780000000002474
4,7,HC,1,5.1,1,phasic,2.1959999999999127
4,7,HC,1,5.1,2,phasic,1.2260000000001128
4,7,HC,1,5.1,3,phasic,1.4479999999998654
4,7,HC,1,5.1,4,phasic,2.4779999999996107
4,7,HC,1,5.1,0,tonic,22.677999999999884
4,7,HC,1,5.1,1,tonic,30.565999999999804
4,7,HC,1,5.1,2,tonic,22.414000000000215
4,7,HC,1,5.1,3,tonic,27.529999999999745
4,7,HC,1,5.1,4,tonic,13.848000000000411
4,7,HC,1,5.1,5,tonic,29.838000000000193
3,1,OR,1,5.3,0,phasic,1.2139999999999418
3,1,OR,1,5.3,1,phasic,1.1099999999996726
3,1,OR,1,5.3,2,phasic,1.2219999999997526
3,1,OR,1,5.3,0,tonic,16.185999999999694
3,1,OR,1,5.3,1,tonic,18.8100000000004
3,1,OR,1,5.3,2,tonic,0.7420000000001892
3,1,OR,1,5.3,3,tonic,60.71600000000035
4,2,HC,4,5.2,0,phasic,1.2860000000000582
4,2,HC,4,5.2,1,phasic,1.124000000000251
4,2,HC,4,5.2,2,phasic,2.992000000000189
4,2,HC,4,5.2,3,phasic,2.5840000000002874
4,2,HC,4,5.2,4,phasic,1.6200000000003456
4,2,HC,4,5.2,5,phasic,3.117999999999938
4,2,HC,4,5.2,6,phasic,1.22400000000016
4,2,HC,4,5.2,7,phasic,1.5100000000002183
4,2,HC,4,5.2,8,phasic,3.412000000000262
4,2,HC,4,5.2,9,phasic,1.9200000000000728
4,2,HC,4,5.2,10,phasic,1.52599999999984
4,2,HC,4,5.2,0,tonic,0.014000000000123691
4,2,HC,4,5.2,1,tonic,13.699999999999818
4,2,HC,4,5.2,2,tonic,95.0
4,2,HC,4,5.2,3,tonic,182.0
4,2,HC,4,5.2,4,tonic,5.181999999999789
4,2,HC,4,5.2,5,tonic,18.867999999999938
4,2,HC,4,5.2,6,tonic,36.51599999999962
4,2,HC,4,5.2,7,tonic,10.64599999999973
4,2,HC,4,5.2,8,tonic,27.355999999999767
4,2,HC,4,5.2,9,tonic,115.99400000000014
4,2,HC,4,5.2,10,tonic,30.0
4,2,HC,4,5.2,11,tonic,130.0
4,2,HC,4,5.2,12,tonic,23.815999999999804
4,2,HC,4,5.2,13,tonic,22.243999999999687
4,2,HC,4,5.2,14,tonic,14.69800000000032
4,2,HC,4,5.2,15,tonic,23.27599999999984
4,2,HC,4,5.2,16,tonic,3.1899999999996
4,2,HC,4,5.2,17,tonic,33.1840000000002
1,4,CON,4,1,0,phasic,1.0440000000003238
1,4,CON,4,1,1,phasic,1.6359999999999673
1,4,CON,4,1,2,phasic,1.6299999999996544
1,4,CON,4,1,0,tonic,48.00799999999981
1,4,CON,4,1,1,tonic,20.786000000000058
1,4,CON,4,1,2,tonic,5.55600000000004
1,4,CON,4,1,3,tonic,6.3400000000001455
3,4,OD,4,5.3,0,tonic,19.0
5,8,HC,0,2,0,phasic,2.174000000000035
5,8,HC,0,2,1,phasic,1.670000000000016
5,8,HC,0,2,2,phasic,1.0120000000000005
5,8,HC,0,2,3,phasic,1.8000000000000114
5,8,HC,0,2,4,phasic,1.0960000000000036
5,8,HC,0,2,5,phasic,4.246000000000095
5,8,HC,0,2,6,phasic,1.7339999999999236
5,8,HC,0,2,7,phasic,1.2079999999998563
5,8,HC,0,2,8,phasic,2.1100000000001273
5,8,HC,0,2,9,phasic,1.4540000000001783
5,8,HC,0,2,0,tonic,8.041999999999973
5,8,HC,0,2,1,tonic,11.259999999999991
5,8,HC,0,2,2,tonic,4.8419999999999845
5,8,HC,0,2,3,tonic,2.670000000000016
5,8,HC,0,2,4,tonic,51.52999999999997
5,8,HC,0,2,5,tonic,14.751999999999953
5,8,HC,0,2,6,tonic,11.521999999999935
5,8,HC,0,2,7,tonic,20.544000000000096
5,8,HC,0,2,8,tonic,2.1059999999999945
5,8,HC,0,2,9,tonic,64.45800000000008
5,8,HC,0,2,10,tonic,18.33400000000006
5,8,HC,0,2,11,tonic,54.5
5,8,HC,0,2,12,tonic,84.59999999999991
5,8,HC,0,2,13,tonic,30.335999999999785
3,4,OD,4,5.1,0,phasic,1.72199999999998
3,4,OD,4,5.1,1,phasic,1.7960000000000491
3,4,OD,4,5.1,2,phasic,2.52800000000002
3,4,OD,4,5.1,3,phasic,1.0540000000000873
3,4,OD,4,5.1,4,phasic,1.5600000000001728
3,4,OD,4,5.1,5,phasic,1.0019999999999527
3,4,OD,4,5.1,6,phasic,2.94399999999996
3,4,OD,4,5.1,7,phasic,2.44399999999996
3,4,OD,4,5.1,0,tonic,47.80799999999999
3,4,OD,4,5.1,1,tonic,7.269999999999982
3,4,OD,4,5.1,2,tonic,2.316000000000031
3,4,OD,4,5.1,3,tonic,83.55999999999995
3,4,OD,4,5.1,4,tonic,29.983999999999924
3,4,OD,4,5.1,5,tonic,0.7339999999999236
3,4,OD,4,5.1,6,tonic,25.667999999999893
3,4,OD,4,5.1,7,tonic,22.986000000000104
3,4,OD,4,5.1,8,tonic,34.71199999999999
3,4,OD,4,5.1,9,tonic,12.913999999999987
3,5,OR-N,4,4,0,phasic,0.9080000000003565
3,5,OR-N,4,4,1,phasic,0.9619999999999891
3,5,OR-N,4,4,0,tonic,13.585999999999785
3,5,OR-N,4,4,1,tonic,43.335999999999785
3,5,OR-N,4,4,2,tonic,28.208000000000084
3,5,OR-N,4,4,3,tonic,61.0
6,4,OD,2,5.3,0,tonic,26.0
2,4,HC,2,5.1,0,phasic,0.9680000000000746
2,4,HC,2,5.1,1,phasic,1.7280000000000655
2,4,HC,2,5.1,0,tonic,16.0
2,4,HC,2,5.1,1,tonic,15.0
2,4,HC,2,5.1,2,tonic,4.761999999999944
2,4,HC,2,5.1,3,tonic,31.769999999999982
2,4,HC,2,5.1,4,tonic,5.7719999999999345
4,5,OD,3,3,0,phasic,1.1200000000000045
4,5,OD,3,3,1,phasic,1.1039999999999281
4,5,OD,3,3,2,phasic,1.178000000000111
4,5,OD,3,3,3,phasic,1.0740000000000691
4,5,OD,3,3,4,phasic,2.453999999999951
4,5,OD,3,3,5,phasic,1.5720000000001164
4,5,OD,3,3,6,phasic,1.5219999999999345
4,5,OD,3,3,7,phasic,2.094000000000051
4,5,OD,3,3,8,phasic,2.8960000000001855
4,5,OD,3,3,9,phasic,1.2100000000000364
4,5,OD,3,3,10,phasic,2.518000000000029
4,5,OD,3,3,11,phasic,0.9140000000002146
4,5,OD,3,3,0,tonic,8.0
4,5,OD,3,3,1,tonic,68.04200000000003
4,5,OD,3,3,2,tonic,8.73599999999999
4,5,OD,3,3,3,tonic,26.0
4,5,OD,3,3,4,tonic,73.356
4,5,OD,3,3,5,tonic,20.449999999999818
4,5,OD,3,3,6,tonic,11.251999999999953
4,5,OD,3,3,7,tonic,5.236000000000104
4,5,OD,3,3,8,tonic,51.05799999999999
4,5,OD,3,3,9,tonic,11.36999999999989
4,5,OD,3,3,10,tonic,24.0
4,5,OD,3,3,11,tonic,0.09200000000009823
4,5,OD,3,3,12,tonic,23.385999999999967
4,5,OD,3,3,13,tonic,47.59999999999991
4,5,OD,3,3,14,tonic,0.8099999999999454
4,5,OD,3,3,15,tonic,5.059999999999945
4,5,OD,3,3,16,tonic,33.30400000000009
4,5,OD,3,3,17,tonic,39.50799999999981
4,5,OD,3,3,18,tonic,22.893999999999778
4,5,OD,3,3,19,tonic,12.192000000000007
4,5,OD,3,3,20,tonic,15.0
6,3,HC,4,5.2,0,phasic,1.0979999999999563
6,3,HC,4,5.2,1,phasic,2.5539999999996326
6,3,HC,4,5.2,2,phasic,2.5520000000001346
6,3,HC,4,5.2,3,phasic,1.4239999999999782
6,3,HC,4,5.2,4,phasic,1.1599999999998545
6,3,HC,4,5.2,5,phasic,1.1019999999998618
6,3,HC,4,5.2,6,phasic,1.569999999999709
6,3,HC,4,5.2,7,phasic,1.3659999999999854
6,3,HC,4,5.2,8,phasic,1.0499999999997272
6,3,HC,4,5.2,9,phasic,2.6779999999998836
6,3,HC,4,5.2,10,phasic,1.5360000000000582
6,3,HC,4,5.2,11,phasic,1.8280000000004293
6,3,HC,4,5.2,12,phasic,0.9679999999998472
6,3,HC,4,5.2,13,phasic,1.1900000000005093
6,3,HC,4,5.2,0,tonic,35.06800000000021
6,3,HC,4,5.2,1,tonic,48.96199999999999
6,3,HC,4,5.2,2,tonic,9.994000000000142
6,3,HC,4,5.2,3,tonic,10.893999999999778
6,3,HC,4,5.2,4,tonic,23.45400000000018
6,3,HC,4,5.2,5,tonic,32.228000000000065
6,3,HC,4,5.2,6,tonic,29.39800000000014
6,3,HC,4,5.2,7,tonic,0.20200000000022555
6,3,HC,4,5.2,8,tonic,8.094000000000051
6,3,HC,4,5.2,9,tonic,2.950000000000273
6,3,HC,4,5.2,10,tonic,115.88000000000011
6,3,HC,4,5.2,11,tonic,54.0
6,3,HC,4,5.2,12,tonic,44.728000000000065
6,3,HC,4,5.2,13,tonic,0.9579999999996289
6,3,HC,4,5.2,14,tonic,33.76800000000003
6,3,HC,4,5.2,15,tonic,21.84400000000005
6,3,HC,4,5.2,16,tonic,1.199999999999818
6,3,HC,4,5.2,17,tonic,35.30199999999968
6,3,HC,4,5.2,18,tonic,26.0
4,3,OR,1,5.1,0,phasic,3.2100000000000364
4,3,OR,1,5.1,1,phasic,1.5219999999999345
4,3,OR,1,5.1,2,phasic,2.0239999999998872
4,3,OR,1,5.1,0,tonic,27.0
4,3,OR,1,5.1,1,tonic,36.19399999999996
4,3,OR,1,5.1,2,tonic,46.5920000000001
4,3,OR,1,5.1,3,tonic,50.83199999999988
4,3,OR,1,5.1,4,tonic,6.626000000000204
6,3,CON,2,5.4,0,phasic,1.1199999999989814
6,3,CON,2,5.4,1,phasic,1.2219999999997526
6,3,CON,2,5.4,2,phasic,1.4159999999992579
6,3,CON,2,5.4,3,phasic,1.022000000000844
6,3,CON,2,5.4,4,phasic,2.75
6,3,CON,2,5.4,0,tonic,21.626000000000204
6,3,CON,2,5.4,1,tonic,2.290000000000873
6,3,CON,2,5.4,2,tonic,6.538000000000466
6,3,CON,2,5.4,3,tonic,69.05199999999968
6,3,CON,2,5.4,4,tonic,45.4380000000001
6,3,CON,2,5.4,5,tonic,20.52599999999984
6,3,CON,2,5.4,6,tonic,49.0
5,6,HC,1,5.4,0,tonic,27.0
6,4,CON,4,5.4,0,phasic,1.7879999999995562
6,4,CON,4,5.4,0,tonic,85.70600000000013
6,4,CON,4,5.4,1,tonic,26.506000000000313
6,4,CON,4,5.4,2,tonic,35.0
4,9,HC,0,3,0,phasic,1.4880000000000564
4,9,HC,0,3,1,phasic,2.158000000000129
4,9,HC,0,3,2,phasic,1.5699999999999363
4,9,HC,0,3,0,tonic,50.67599999999993
4,9,HC,0,3,1,tonic,9.13799999999992
4,9,HC,0,3,2,tonic,44.93599999999992
4,9,HC,0,3,3,tonic,13.034000000000106
5,6,HC,1,5.2,0,phasic,2.9479999999998654
5,6,HC,1,5.2,1,phasic,1.0559999999995853
5,6,HC,1,5.2,2,phasic,1.2479999999995925
5,6,HC,1,5.2,3,phasic,1.162000000000262
5,6,HC,1,5.2,0,tonic,36.664000000000215
5,6,HC,1,5.2,1,tonic,1.66800000000012
5,6,HC,1,5.2,2,tonic,0.8480000000004111
5,6,HC,1,5.2,3,tonic,62.91600000000017
5,6,HC,1,5.2,4,tonic,0.4899999999997817
11,2,OD,4,2,0,phasic,3.910000000000082
11,2,OD,4,2,1,phasic,1.6400000000001
11,2,OD,4,2,2,phasic,2.55600000000004
11,2,OD,4,2,3,phasic,1.3399999999996908
11,2,OD,4,2,4,phasic,1.2359999999998763
11,2,OD,4,2,5,phasic,2.4859999999998763
11,2,OD,4,2,6,phasic,1.83199999999988
11,2,OD,4,2,0,tonic,51.40999999999997
11,2,OD,4,2,1,tonic,32.67999999999995
11,2,OD,4,2,2,tonic,91.69399999999996
11,2,OD,4,2,3,tonic,46.68399999999997
11,2,OD,4,2,4,tonic,0.4259999999999309
11,2,OD,4,2,5,tonic,25.0
11,2,OD,4,2,6,tonic,32.878000000000156
11,2,OD,4,2,7,tonic,13.21600000000035
11,2,OD,4,2,8,tonic,15.514000000000124
11,2,OD,4,2,9,tonic,7.5
2,4,HC,2,5.2,0,phasic,1.1320000000000618
2,4,HC,2,5.2,1,phasic,1.6079999999997199
2,4,HC,2,5.2,2,phasic,1.0440000000007785
2,4,HC,2,5.2,3,phasic,0.9520000000002256
2,4,HC,2,5.2,4,phasic,3.2059999999992215
2,4,HC,2,5.2,5,phasic,2.007999999999811
2,4,HC,2,5.2,6,phasic,2.5
2,4,HC,2,5.2,7,phasic,1.386000000000422
2,4,HC,2,5.2,0,tonic,17.0
2,4,HC,2,5.2,1,tonic,48.072000000000116
2,4,HC,2,5.2,2,tonic,28.79599999999982
2,4,HC,2,5.2,3,tonic,10.0
2,4,HC,2,5.2,4,tonic,10.0
2,4,HC,2,5.2,5,tonic,40.0
2,4,HC,2,5.2,6,tonic,13.476000000000113
2,4,HC,2,5.2,7,tonic,71.91600000000017
2,4,HC,2,5.2,8,tonic,19.0
2,4,HC,2,5.2,9,tonic,2.5159999999996217
2,4,HC,2,5.2,10,tonic,31.169999999999163
2,4,HC,2,5.2,11,tonic,13.860000000000582
2,4,HC,2,5.2,12,tonic,1.2520000000004075
2,4,HC,2,5.2,13,tonic,7.0
2,4,HC,2,5.2,14,tonic,31.764000000000124
2,4,HC,2,5.2,15,tonic,22.65599999999995
2,4,HC,2,5.2,16,tonic,1.3659999999999854
2,4,HC,2,5.2,17,tonic,30.31999999999971
5,5,OD,1,2,0,phasic,1.0799999999999272
5,5,OD,1,2,1,phasic,2.1039999999998145
5,5,OD,1,2,2,phasic,1.5779999999999745
5,5,OD,1,2,0,tonic,8.55600000000004
5,5,OD,1,2,1,tonic,10.69600000000014
5,5,OD,1,2,2,tonic,0.43800000000010186
5,5,OD,1,2,3,tonic,0.5480000000000018
5,5,OD,1,2,4,tonic,69.0
6,6,HC,4,1,0,phasic,1.9599999999999795
6,6,HC,4,1,1,phasic,2.0679999999999836
6,6,HC,4,1,2,phasic,2.77800000000002
6,6,HC,4,1,3,phasic,1.231999999999971
6,6,HC,4,1,4,phasic,1.6200000000000045
6,6,HC,4,1,5,phasic,5.0219999999999345
6,6,HC,4,1,6,phasic,2.3900000000001
6,6,HC,4,1,7,phasic,1.58199999999988
6,6,HC,4,1,8,phasic,3.344000000000051
6,6,HC,4,1,9,phasic,1.3679999999999382
6,6,HC,4,1,10,phasic,2.588000000000193
6,6,HC,4,1,11,phasic,1.6959999999999127
6,6,HC,4,1,0,tonic,68.322
6,6,HC,4,1,1,tonic,16.75600000000003
6,6,HC,4,1,2,tonic,1.6480000000000246
6,6,HC,4,1,3,tonic,30.46799999999996
6,6,HC,4,1,4,tonic,43.99599999999998
6,6,HC,4,1,5,tonic,0.6320000000000618
6,6,HC,4,1,6,tonic,24.519999999999982
6,6,HC,4,1,7,tonic,4.0
6,6,HC,4,1,8,tonic,31.0
6,6,HC,4,1,9,tonic,25.105999999999995
6,6,HC,4,1,10,tonic,36.38200000000006
6,6,HC,4,1,11,tonic,11.099999999999909
6,6,HC,4,1,12,tonic,22.756000000000085
6,6,HC,4,1,13,tonic,16.29600000000005
6,6,HC,4,1,14,tonic,0.34600000000000364
6,6,HC,4,1,15,tonic,3.3079999999999927
6,6,HC,4,1,16,tonic,85.57199999999989
6,6,HC,4,1,17,tonic,6.230000000000018
6,6,HC,4,1,18,tonic,68.91399999999999
6,6,HC,4,1,19,tonic,42.0
3,17,HC,0,5.1,0,phasic,1.2899999999999636
3,17,HC,0,5.1,1,phasic,1.2599999999997635
3,17,HC,0,5.1,2,phasic,1.5460000000002765
3,17,HC,0,5.1,3,phasic,1.400000000000091
3,17,HC,0,5.1,0,tonic,9.80600000000004
3,17,HC,0,5.1,1,tonic,65.904
3,17,HC,0,5.1,2,tonic,10.0
3,17,HC,0,5.1,3,tonic,78.0
3,17,HC,0,5.1,4,tonic,3.106000000000222
3,17,HC,0,5.1,5,tonic,4.52599999999984
3,17,HC,0,5.1,6,tonic,20.415999999999713
3,17,HC,0,5.1,7,tonic,50.746000000000095
9,3,HC,4,5.1,0,phasic,1.0159999999996217
9,3,HC,4,5.1,1,phasic,1.6860000000001492
9,3,HC,4,5.1,2,phasic,1.7000000000002728
9,3,HC,4,5.1,3,phasic,3.2539999999999054
9,3,HC,4,5.1,4,phasic,2.4279999999998836
9,3,HC,4,5.1,5,phasic,1.1480000000001382
9,3,HC,4,5.1,6,phasic,2.1280000000001564
9,3,HC,4,5.1,7,phasic,2.7919999999999163
9,3,HC,4,5.1,0,tonic,64.0
9,3,HC,4,5.1,1,tonic,55.0
9,3,HC,4,5.1,2,tonic,20.0
9,3,HC,4,5.1,3,tonic,23.31800000000021
9,3,HC,4,5.1,4,tonic,3.0140000000001237
9,3,HC,4,5.1,5,tonic,8.705999999999676
9,3,HC,4,5.1,6,tonic,7.97400000000016
9,3,HC,4,5.1,7,tonic,11.33199999999988
9,3,HC,4,5.1,8,tonic,22.442000000000007
9,3,HC,4,5.1,9,tonic,24.13000000000011
9,3,HC,4,5.1,10,tonic,40.50799999999981
9,3,HC,4,5.1,11,tonic,1.8460000000000036
9,3,HC,4,5.1,12,tonic,0.6340000000000146
9,3,HC,4,5.1,13,tonic,2.94399999999996
9,3,HC,4,5.1,14,tonic,70.0
9,4,OD,4,4,0,phasic,1.0960000000000036
9,4,OD,4,4,1,phasic,1.0559999999999263
9,4,OD,4,4,2,phasic,5.392000000000053
9,4,OD,4,4,3,phasic,1.4539999999999509
9,4,OD,4,4,4,phasic,1.1720000000000255
9,4,OD,4,4,5,phasic,1.1639999999999873
9,4,OD,4,4,6,phasic,1.984000000000151
9,4,OD,4,4,7,phasic,1.5460000000000491
9,4,OD,4,4,8,phasic,3.1100000000001273
9,4,OD,4,4,9,phasic,2.155999999999949
9,4,OD,4,4,0,tonic,4.8279999999999745
9,4,OD,4,4,1,tonic,42.02200000000005
9,4,OD,4,4,2,tonic,89.79999999999995
9,4,OD,4,4,3,tonic,78.80799999999999
9,4,OD,4,4,4,tonic,59.0
9,4,OD,4,4,5,tonic,24.347999999999956
9,4,OD,4,4,6,tonic,6.544000000000096
9,4,OD,4,4,7,tonic,9.1099999999999
9,4,OD,4,4,8,tonic,10.115999999999985
9,4,OD,4,4,9,tonic,20.475999999999885
9,4,OD,4,4,10,tonic,68.92599999999993
9,4,OD,4,4,11,tonic,7.0499999999999545
9,4,OD,4,4,12,tonic,69.85799999999995
9,4,OD,4,4,13,tonic,19.986000000000104
9,4,OD,4,4,14,tonic,11.0
1,4,CON,4,3,0,phasic,1.8019999999999072
1,4,CON,4,3,1,phasic,1.405999999999949
1,4,CON,4,3,2,phasic,2.36200000000008
1,4,CON,4,3,3,phasic,1.2040000000001783
1,4,CON,4,3,4,phasic,2.6600000000003092
1,4,CON,4,3,0,tonic,17.05600000000004
1,4,CON,4,3,1,tonic,2.1420000000000528
1,4,CON,4,3,2,tonic,58.0
1,4,CON,4,3,3,tonic,19.0
1,4,CON,4,3,4,tonic,30.0
1,4,CON,4,3,5,tonic,3.400000000000091
1,4,CON,4,3,6,tonic,17.19399999999996
1,4,CON,4,3,7,tonic,26.059999999999945
1,4,CON,4,3,8,tonic,32.30799999999999
1,4,CON,4,3,9,tonic,19.065999999999804
1,4,CON,4,3,10,tonic,20.429999999999836
