,rat_id,study_day,condition,treatment,trial_num,total_sleep_duration,total_awake_duration,total_nrem_duration,total_rem_duration,counts_wake,counts_nrem,counts_rem,wake_normalized,nrem_normalized,rem_normalized,nrem_percentage,rem_percentage
176,3,16,OR,1,5.1,1909.0,766.0,1526.0,237.0,8,8,4,0.2863551401869159,0.5704672897196261,0.08859813084112149,0.7993713986380304,0.12414876898899947
177,3,16,OR,1,5.2,1545.0,1138.0,1327.0,90.0,6,6,2,0.4241520685799478,0.49459560193812896,0.033544539694371975,0.8588996763754045,0.05825242718446602
178,3,16,OR,1,5.3,619.0,2071.0,446.0,113.0,4,3,1,0.7698884758364313,0.1657992565055762,0.04200743494423792,0.7205169628432956,0.1825525040387722
179,3,16,OR,1,5.4,139.0,2552.0,139.0,0.0,5,4,0,0.9483463396506875,0.05165366034931252,0.0,1.0,0.0
180,3,16,OR,1,2.0,0.0,2699.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
181,3,16,OR,1,3.0,1513.0,1161.0,1294.0,167.0,11,10,3,0.4341810022438295,0.4839192221391174,0.062453253552729994,0.8552544613350959,0.11037673496364839
182,3,16,OR,1,1.0,0.0,2699.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
183,3,16,OR,1,4.0,1506.0,1185.0,1339.0,94.0,3,3,1,0.4403567447045708,0.4975845410628019,0.03493125232255667,0.8891102257636122,0.06241699867197875
184,4,4,OD,1,5.1,1778.0,903.0,1653.0,120.0,3,3,1,0.3368146214099217,0.6165609847071988,0.04475941812756434,0.9296962879640045,0.06749156355455568
185,4,4,OD,1,5.2,1933.0,748.0,1376.0,538.0,6,5,5,0.27900037299515107,0.5132413278627378,0.20067139127191347,0.7118468701500259,0.2783238489394723
186,4,4,OD,1,5.3,2540.0,140.0,2052.0,452.0,5,5,5,0.05223880597014925,0.7656716417910447,0.16865671641791044,0.8078740157480315,0.17795275590551182
187,4,4,OD,1,5.4,0.0,2698.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
188,4,4,OD,1,1.0,171.0,2524.0,171.0,0.0,3,2,0,0.9365491651205937,0.06345083487940631,0.0,1.0,0.0
189,4,4,OD,1,3.0,1226.0,1460.0,1207.0,15.0,6,5,1,0.5435591958302308,0.44936708860759494,0.005584512285927029,0.9845024469820555,0.012234910277324634
190,4,4,OD,1,4.0,559.0,2134.0,559.0,0.0,4,3,0,0.79242480505013,0.20757519494987003,0.0,1.0,0.0
191,4,4,OD,1,2.0,904.0,1786.0,904.0,0.0,5,5,0,0.6639405204460966,0.33605947955390336,0.0,1.0,0.0
192,4,5,HC,0,4.0,890.0,1797.0,770.0,109.0,6,5,1,0.6687755861555639,0.28656494231484925,0.040565686639374765,0.8651685393258427,0.12247191011235956
193,4,5,HC,0,5.1,393.0,2304.0,393.0,0.0,2,1,0,0.8542825361512792,0.1457174638487208,0.0,1.0,0.0
194,4,5,HC,0,5.2,1672.0,1015.0,1357.0,289.0,4,3,3,0.37774469668775584,0.5050241905470785,0.10755489393375511,0.8116028708133971,0.1728468899521531
195,4,5,HC,0,5.3,931.0,1757.0,834.0,85.0,4,4,3,0.6536458333333334,0.31026785714285715,0.03162202380952381,0.8958109559613319,0.09129967776584318
196,4,5,HC,0,5.4,174.0,2524.0,174.0,0.0,1,1,0,0.9355077835433655,0.06449221645663454,0.0,1.0,0.0
197,4,5,HC,0,2.0,771.0,1918.0,659.0,102.0,5,4,1,0.713276310896244,0.24507251766455931,0.0379323168464113,0.85473411154345,0.13229571984435798
198,4,5,HC,0,3.0,0.0,2725.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
199,4,5,HC,0,1.0,0.0,2701.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
200,4,17,HC,0,1.0,322.0,2375.0,322.0,0.0,2,1,0,0.8806080830552465,0.11939191694475343,0.0,1.0,0.0
201,4,17,HC,0,5.1,2163.0,523.0,1812.0,328.0,4,4,3,0.19471332836932242,0.6746090841399851,0.12211466865227104,0.8377253814147018,0.1516412390198798
202,4,17,HC,0,5.2,1278.0,1412.0,1137.0,125.0,4,4,1,0.5249070631970261,0.42267657992565055,0.046468401486988845,0.8896713615023474,0.09780907668231612
203,4,17,HC,0,5.3,929.0,1759.0,661.0,254.0,4,3,3,0.6543898809523809,0.24590773809523808,0.09449404761904762,0.7115177610333692,0.27341227125941875
204,4,17,HC,0,5.4,455.0,2238.0,361.0,85.0,3,2,1,0.831043445971036,0.13405124396583737,0.03156331229112514,0.7934065934065934,0.18681318681318682
205,4,17,HC,0,4.0,325.0,2370.0,325.0,0.0,3,2,0,0.8794063079777366,0.12059369202226346,0.0,1.0,0.0
206,4,17,HC,0,3.0,1194.0,1493.0,1094.0,94.0,6,5,1,0.5556382582806103,0.40714551544473393,0.034983252698176405,0.916247906197655,0.07872696817420435
207,4,17,HC,0,2.0,354.0,2344.0,354.0,0.0,2,1,0,0.8687916975537435,0.13120830244625648,0.0,1.0,0.0
208,4,9,HC,0,4.0,1788.0,920.0,1415.0,353.0,3,3,3,0.3397341211225997,0.5225258493353028,0.13035450516986707,0.7913870246085011,0.19742729306487697
209,4,9,HC,0,2.0,609.0,2095.0,609.0,0.0,2,1,0,0.7747781065088757,0.22522189349112426,0.0,1.0,0.0
210,4,9,HC,0,5.1,1410.0,1280.0,1203.0,199.0,3,3,2,0.4758364312267658,0.44721189591078064,0.07397769516728625,0.8531914893617021,0.14113475177304965
211,4,9,HC,0,5.2,1860.0,825.0,1616.0,222.0,4,5,3,0.30726256983240224,0.6018621973929237,0.08268156424581005,0.8688172043010752,0.11935483870967742
212,4,9,HC,0,5.3,539.0,2154.0,453.0,78.0,3,2,1,0.7998514667656889,0.1682138878574081,0.028963980690679538,0.8404452690166976,0.14471243042671614
213,4,9,HC,0,5.4,996.0,1689.0,786.0,168.0,5,4,3,0.6290502793296089,0.2927374301675978,0.06256983240223464,0.7891566265060241,0.1686746987951807
214,4,9,HC,0,1.0,0.0,2700.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
215,4,9,HC,0,3.0,1617.0,1074.0,1482.0,123.0,4,3,1,0.399108138238573,0.5507246376811594,0.045707915273132664,0.9165120593692022,0.07606679035250463
216,4,3,OR,1,2.0,634.0,2058.0,634.0,0.0,4,3,0,0.7644873699851411,0.23551263001485884,0.0,1.0,0.0
217,4,3,OR,1,5.1,1843.0,832.0,1659.0,174.0,3,3,2,0.3110280373831776,0.6201869158878505,0.06504672897196262,0.9001627780792186,0.09441128594682582
218,4,3,OR,1,5.2,1557.0,1126.0,1267.0,268.0,4,5,4,0.4196794632873649,0.4722325754752143,0.09988818486768543,0.8137443802183687,0.17212588310854207
219,4,3,OR,1,5.3,767.0,1924.0,586.0,176.0,4,3,1,0.714975845410628,0.21776291341508733,0.06540319583797845,0.7640156453715776,0.22946544980443284
220,4,3,OR,1,5.4,1009.0,1683.0,895.0,106.0,4,2,1,0.62518573551263,0.3324665676077266,0.03937592867756315,0.8870168483647175,0.10505450941526263
221,4,3,OR,1,3.0,1800.0,882.0,1515.0,279.0,7,6,2,0.3288590604026846,0.5648769574944071,0.1040268456375839,0.8416666666666667,0.155
222,4,3,OR,1,1.0,301.0,2396.0,301.0,0.0,2,1,0,0.8883945124212087,0.11160548757879125,0.0,1.0,0.0
223,4,3,OR,1,4.0,1944.0,744.0,1791.0,145.0,5,5,1,0.2767857142857143,0.6662946428571429,0.053943452380952384,0.9212962962962963,0.07458847736625514
224,4,7,HC,1,3.0,97.0,2600.0,97.0,0.0,2,1,0,0.96403411197627,0.03596588802373007,0.0,1.0,0.0
225,4,7,HC,1,4.0,1495.0,1197.0,1361.0,124.0,3,3,1,0.44465081723625555,0.5055720653789004,0.04606240713224369,0.9103678929765886,0.08294314381270904
226,4,7,HC,1,5.1,1163.0,1529.0,998.0,156.0,3,3,1,0.5679791976225854,0.3707280832095097,0.05794947994056464,0.8581255374032674,0.13413585554600171
227,4,7,HC,1,5.2,2178.0,502.0,1706.0,437.0,6,6,4,0.1873134328358209,0.6365671641791045,0.16305970149253732,0.783287419651056,0.20064279155188247
228,4,7,HC,1,5.3,1557.0,1125.0,1226.0,295.0,5,5,4,0.41946308724832215,0.4571215510812826,0.10999254287844892,0.7874116891457932,0.1894669235709698
229,4,7,HC,1,5.4,518.0,2170.0,385.0,109.0,3,3,2,0.8072916666666666,0.14322916666666666,0.04055059523809524,0.7432432432432432,0.21042471042471042
230,4,7,HC,1,1.0,482.0,2209.0,482.0,0.0,5,4,0,0.8208844295800818,0.17911557041991824,0.0,1.0,0.0
231,4,7,HC,1,2.0,858.0,1839.0,858.0,0.0,2,1,0,0.681868743047831,0.3181312569521691,0.0,1.0,0.0
232,4,2,HC,0,3.0,937.0,1754.0,915.0,18.0,4,4,1,0.651802303976217,0.34002229654403565,0.006688963210702341,0.9765208110992529,0.0192102454642476
233,4,2,HC,0,2.0,667.0,2018.0,503.0,142.0,6,5,2,0.7515828677839851,0.18733705772811918,0.05288640595903166,0.7541229385307346,0.2128935532233883
234,4,2,HC,0,4.0,119.0,2579.0,119.0,0.0,2,1,0,0.9558932542624166,0.04410674573758339,0.0,1.0,0.0
235,4,2,HC,0,5.1,796.0,1893.0,676.0,118.0,5,4,1,0.7039791744142804,0.2513945704722945,0.04388248419486798,0.8492462311557789,0.14824120603015076
236,4,2,HC,0,5.2,477.0,2214.0,408.0,61.0,4,3,1,0.822742474916388,0.1516164994425864,0.022668153102935712,0.8553459119496856,0.1278825995807128
237,4,2,HC,0,5.3,0.0,2699.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
238,4,2,HC,0,5.4,733.0,1956.0,733.0,0.0,6,5,0,0.7274079583488285,0.27259204165117146,0.0,1.0,0.0
239,4,2,HC,0,1.0,951.0,1743.0,880.0,57.0,2,2,1,0.6469933184855234,0.3266518188567186,0.021158129175946547,0.92534174553102,0.05993690851735016
240,4,6,OD,0,4.0,1251.0,1436.0,1094.0,131.0,4,3,3,0.5344250093040566,0.40714551544473393,0.04875325641979903,0.8745003996802558,0.10471622701838529
241,4,6,OD,0,3.0,2082.0,603.0,1816.0,243.0,5,4,3,0.2245810055865922,0.6763500931098696,0.09050279329608939,0.8722382324687801,0.11671469740634005
242,4,6,OD,0,5.1,2054.0,630.0,1605.0,415.0,5,4,4,0.23472429210134127,0.5979880774962743,0.15461997019374069,0.7814021421616358,0.2020447906523856
243,4,6,OD,0,5.2,1576.0,1105.0,1299.0,254.0,6,6,4,0.412159641924655,0.484520701230884,0.09474076837001119,0.824238578680203,0.16116751269035534
244,4,6,OD,0,5.3,509.0,2185.0,428.0,71.0,2,2,1,0.8110616184112843,0.1588715664439495,0.02635486265775798,0.8408644400785854,0.13948919449901767
245,4,6,OD,0,5.4,745.0,1945.0,592.0,135.0,3,3,2,0.7230483271375465,0.2200743494423792,0.05018587360594796,0.7946308724832215,0.18120805369127516
246,4,6,OD,0,2.0,1504.0,1187.0,1386.0,113.0,4,3,1,0.44109996283909325,0.5150501672240803,0.041991824600520256,0.9215425531914894,0.07513297872340426
247,4,6,OD,0,1.0,0.0,2699.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
248,4,8,HC,1,1.0,127.0,2570.0,127.0,0.0,2,1,0,0.9529106414534668,0.047089358546533185,0.0,1.0,0.0
249,4,8,HC,1,5.1,1476.0,1209.0,1214.0,236.0,5,4,3,0.45027932960893857,0.4521415270018622,0.08789571694599628,0.8224932249322493,0.15989159891598917
250,4,8,HC,1,5.2,1563.0,1127.0,1294.0,246.0,3,3,2,0.41895910780669143,0.48104089219330853,0.09144981412639405,0.8278950735764555,0.15738963531669867
251,4,8,HC,1,5.3,1757.0,926.0,1401.0,303.0,4,5,4,0.34513604174431606,0.522176667909057,0.11293328363771897,0.7973819009675583,0.17245304496300512
252,4,8,HC,1,5.4,160.0,2538.0,160.0,0.0,1,1,0,0.9406968124536694,0.05930318754633061,0.0,1.0,0.0
253,4,8,HC,1,2.0,167.0,2530.0,167.0,0.0,2,1,0,0.9380793474230626,0.06192065257693734,0.0,1.0,0.0
254,4,8,HC,1,4.0,1745.0,932.0,1497.0,212.0,9,8,3,0.3481509152035861,0.559208068733657,0.07919312663429212,0.8578796561604585,0.12148997134670488
255,4,8,HC,1,3.0,0.0,2699.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
256,4,16,OR,0,3.0,758.0,1937.0,758.0,0.0,3,2,0,0.7187384044526902,0.28126159554730984,0.0,1.0,0.0
257,4,16,OR,0,2.0,332.0,2365.0,332.0,0.0,2,1,0,0.8769002595476455,0.12309974045235447,0.0,1.0,0.0
258,4,16,OR,0,5.1,1575.0,1109.0,1314.0,233.0,5,5,3,0.41318926974664677,0.48956780923994037,0.0868107302533532,0.8342857142857143,0.14793650793650795
259,4,16,OR,0,5.2,1803.0,878.0,1527.0,261.0,6,7,4,0.3274897426333458,0.5695635956732562,0.09735173442745244,0.8469217970049917,0.1447587354409318
260,4,16,OR,0,5.3,1607.0,1072.0,1341.0,231.0,6,6,5,0.4001493094438223,0.5005599104143337,0.08622620380739082,0.8344741754822651,0.14374611076540136
261,4,16,OR,0,5.4,0.0,2699.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
262,4,16,OR,0,1.0,0.0,2699.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
263,4,16,OR,0,4.0,1625.0,1063.0,1529.0,85.0,4,4,2,0.39546130952380953,0.5688244047619048,0.03162202380952381,0.940923076923077,0.052307692307692305
264,4,1,OR,0,1.0,38.0,2659.0,38.0,0.0,2,1,0,0.985910270671116,0.014089729328883945,0.0,1.0,0.0
265,4,1,OR,0,5.1,1788.0,873.0,1474.0,278.0,10,10,3,0.32807215332581735,0.5539270950770387,0.10447200300638858,0.8243847874720358,0.15548098434004473
266,4,1,OR,0,5.2,1573.0,1107.0,1355.0,141.0,6,9,2,0.4130597014925373,0.5055970149253731,0.052611940298507465,0.8614113159567705,0.08963763509218055
267,4,1,OR,0,5.3,863.0,1821.0,677.0,139.0,6,6,2,0.6784649776453056,0.2522354694485842,0.05178837555886736,0.7844727694090382,0.16106604866743918
268,4,1,OR,0,5.4,1209.0,1474.0,905.0,227.0,5,4,4,0.5493850167722698,0.33730898248229596,0.08460678345136041,0.7485525227460711,0.18775847808105872
269,4,1,OR,0,3.0,426.0,2264.0,426.0,0.0,5,4,0,0.841635687732342,0.158364312267658,0.0,1.0,0.0
270,4,1,OR,0,4.0,1069.0,1620.0,1069.0,0.0,6,5,0,0.6024544440312384,0.3975455559687616,0.0,1.0,0.0
271,4,1,OR,0,2.0,204.0,2487.0,188.0,0.0,4,4,0,0.9241917502787068,0.06986250464511334,0.0,0.9215686274509803,0.0
272,9,4,CON,2,4.0,2102.0,565.0,1752.0,327.0,12,11,5,0.2118485189351331,0.6569178852643419,0.12260967379077616,0.8334919124643198,0.1555661274976213
273,9,4,CON,2,3.0,2178.0,496.0,1798.0,307.0,9,9,3,0.1854899027673897,0.6724008975317876,0.11480927449513836,0.8255280073461891,0.14095500459136823
274,9,4,CON,2,2.0,1630.0,1056.0,1368.0,251.0,4,4,3,0.39314966492926284,0.509307520476545,0.09344750558451229,0.8392638036809816,0.1539877300613497
275,9,4,CON,2,5.1,2305.0,373.0,1830.0,435.0,6,7,5,0.13928304705003733,0.6833457804331591,0.16243465272591487,0.7939262472885033,0.18872017353579176
276,9,4,CON,2,5.2,913.0,1775.0,741.0,163.0,4,4,3,0.6603422619047619,0.27566964285714285,0.06063988095238095,0.8116100766703176,0.17853231106243153
277,9,4,CON,2,5.3,1872.0,792.0,1394.0,427.0,14,13,4,0.2972972972972973,0.5232732732732732,0.1602852852852853,0.7446581196581197,0.2280982905982906
278,9,4,CON,2,5.4,175.0,2516.0,175.0,0.0,4,4,0,0.9349684132292828,0.0650315867707172,0.0,1.0,0.0
279,9,4,CON,2,1.0,746.0,1940.0,738.0,0.0,7,6,0,0.7222635889798957,0.27475800446760984,0.0,0.9892761394101877,0.0
280,4,3,CON,3,1.0,1832.0,831.0,1649.0,108.0,14,14,3,0.3120540743522343,0.6192264363499812,0.040555764175741645,0.9001091703056768,0.05895196506550218
281,4,3,CON,3,2.0,1769.0,886.0,1380.0,305.0,13,13,8,0.3337099811676083,0.519774011299435,0.11487758945386065,0.7801017524024872,0.1724137931034483
282,4,3,CON,3,3.0,2244.0,405.0,1847.0,330.0,18,19,7,0.15288788221970556,0.6972442431106077,0.1245753114382786,0.8230837789661319,0.14705882352941177
283,4,3,CON,3,4.0,1951.0,699.0,1554.0,275.0,16,19,7,0.2637735849056604,0.5864150943396227,0.10377358490566038,0.796514607893388,0.14095335725269093
284,4,3,CON,3,5.1,2228.0,417.0,1734.0,450.0,20,21,8,0.15765595463137996,0.6555765595463138,0.17013232514177692,0.7782764811490126,0.20197486535008977
285,4,3,CON,3,5.2,2038.0,587.0,1508.0,432.0,23,27,9,0.2236190476190476,0.5744761904761905,0.16457142857142856,0.7399411187438666,0.21197252208047104
286,4,3,CON,3,5.3,792.0,1874.0,562.0,168.0,11,12,6,0.7029257314328582,0.2108027006751688,0.06301575393848462,0.7095959595959596,0.21212121212121213
287,4,3,CON,3,5.4,1193.0,1458.0,986.0,148.0,19,19,4,0.5499811391927575,0.3719351188230856,0.05582798943794794,0.826487845766974,0.12405699916177704
288,3,5,CON,3,4.0,2046.0,606.0,1634.0,390.0,20,19,4,0.22850678733031674,0.6161387631975868,0.14705882352941177,0.7986314760508308,0.1906158357771261
289,3,5,CON,3,1.0,1321.0,1343.0,1216.0,99.0,18,17,3,0.5041291291291291,0.45645645645645644,0.037162162162162164,0.9205147615442847,0.07494322482967448
290,3,5,CON,3,3.0,1837.0,865.0,1387.0,422.0,17,15,6,0.3201332346410067,0.5133234641006662,0.15618060695780903,0.7550353837778987,0.22972237343494828
291,3,5,CON,3,5.1,2092.0,562.0,1734.0,321.0,16,17,6,0.21175584024114544,0.653353428786737,0.12094951017332328,0.8288718929254302,0.1534416826003824
292,3,5,CON,3,5.2,1060.0,1605.0,643.0,376.0,12,12,5,0.6022514071294559,0.24127579737335836,0.14108818011257035,0.6066037735849057,0.35471698113207545
293,3,5,CON,3,5.3,1014.0,1658.0,871.0,106.0,11,12,2,0.6205089820359282,0.3259730538922156,0.03967065868263473,0.8589743589743589,0.10453648915187377
294,3,5,CON,3,5.4,225.0,2459.0,221.0,2.0,7,7,1,0.9161698956780924,0.0823397913561848,0.0007451564828614009,0.9822222222222222,0.008888888888888889
295,3,5,CON,3,2.0,1534.0,1134.0,1325.0,201.0,14,13,2,0.4250374812593703,0.49662668665667165,0.07533733133433283,0.863754889178618,0.13102998696219034
296,1,1,CON,2,4.0,2040.0,620.0,1734.0,214.0,19,19,5,0.23308270676691728,0.6518796992481203,0.08045112781954887,0.85,0.10490196078431373
297,1,1,CON,2,3.0,1564.0,1127.0,1542.0,0.0,4,4,0,0.4188034188034188,0.5730211817168339,0.0,0.9859335038363172,0.0
298,1,1,CON,2,2.0,685.0,2008.0,674.0,7.0,3,4,1,0.7456368362421092,0.2502784998143335,0.0025993316004456,0.983941605839416,0.010218978102189781
299,1,1,CON,2,1.0,0.0,2698.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
300,1,1,CON,2,5.1,1688.0,956.0,1455.0,158.0,22,23,4,0.3615733736762481,0.550302571860817,0.059757942511346446,0.8619668246445498,0.09360189573459715
301,1,1,CON,2,5.2,751.0,1920.0,751.0,0.0,13,15,0,0.7188318981654811,0.2811681018345189,0.0,1.0,0.0
302,1,1,CON,2,5.3,987.0,1674.0,788.0,118.0,15,15,3,0.629086809470124,0.2961292747087561,0.04434423149192033,0.7983789260385005,0.11955420466058764
303,1,1,CON,2,5.4,802.0,1864.0,784.0,0.0,17,16,0,0.6991747936984246,0.2940735183795949,0.0,0.9775561097256857,0.0
304,8,4,CON,3,5.1,1966.0,701.0,1418.0,489.0,10,10,6,0.26284214473190853,0.5316835395575553,0.18335208098987626,0.7212614445574771,0.24872838250254323
305,8,4,CON,3,5.2,83.0,2613.0,58.0,25.0,2,1,1,0.969213649851632,0.021513353115727003,0.009272997032640949,0.6987951807228916,0.30120481927710846
306,8,4,CON,3,5.3,1336.0,1336.0,1001.0,283.0,11,10,3,0.5,0.374625748502994,0.1059131736526946,0.749251497005988,0.2118263473053892
307,8,4,CON,3,5.4,751.0,1921.0,545.0,172.0,10,9,3,0.718937125748503,0.20396706586826346,0.06437125748502993,0.725699067909454,0.22902796271637815
308,8,4,CON,3,3.0,1890.0,790.0,1668.0,196.0,10,9,3,0.2947761194029851,0.6223880597014926,0.07313432835820896,0.8825396825396825,0.1037037037037037
309,8,4,CON,3,4.0,2067.0,601.0,1633.0,394.0,10,9,6,0.2252623688155922,0.6120689655172413,0.14767616191904048,0.7900338655055636,0.19061441702951137
310,8,4,CON,3,1.0,1087.0,1597.0,1046.0,22.0,9,8,1,0.5950074515648286,0.3897168405365127,0.00819672131147541,0.9622815087396505,0.020239190432382703
311,8,4,CON,3,2.0,1478.0,1195.0,1088.0,380.0,11,10,3,0.44706322484100264,0.4070332959221848,0.1421623643845866,0.7361299052774019,0.2571041948579161
312,6,3,CON,2,3.0,1373.0,1309.0,1219.0,154.0,6,5,1,0.48806860551826997,0.4545115585384042,0.05741983594332588,0.887836853605244,0.11216314639475601
313,6,3,CON,2,5.1,1930.0,742.0,1676.0,226.0,10,10,5,0.2776946107784431,0.6272455089820359,0.0845808383233533,0.8683937823834197,0.11709844559585492
314,6,3,CON,2,5.2,2434.0,216.0,2014.0,365.0,17,18,8,0.08150943396226415,0.76,0.13773584905660377,0.8274445357436319,0.14995891536565326
315,6,3,CON,2,5.3,1602.0,1055.0,1122.0,433.0,18,17,4,0.3970643582988333,0.42228076778321416,0.16296575084681972,0.700374531835206,0.2702871410736579
316,6,3,CON,2,5.4,1209.0,1464.0,980.0,222.0,12,12,2,0.547699214365881,0.3666292555181444,0.08305274971941638,0.8105872622001654,0.18362282878411912
317,6,3,CON,2,1.0,0.0,2696.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
318,6,3,CON,2,4.0,1520.0,1161.0,1387.0,119.0,8,8,2,0.433047370384185,0.5173442745244312,0.044386422976501305,0.9125,0.07828947368421052
319,6,3,CON,2,2.0,331.0,2351.0,331.0,0.0,7,6,0,0.8765846383296048,0.12341536167039523,0.0,1.0,0.0
320,7,3,CON,3,4.0,1969.0,694.0,1482.0,424.0,14,14,3,0.26060833646263615,0.5565152084115659,0.15921892602328203,0.7526663280853225,0.21533773489080751
321,7,3,CON,3,2.0,1473.0,1210.0,1367.0,92.0,7,7,1,0.4509877003354454,0.5095042862467387,0.03428997390980246,0.9280380176510523,0.062457569585879155
322,7,3,CON,3,1.0,159.0,2530.0,159.0,0.0,5,4,0,0.9408702119747118,0.05912978802528821,0.0,1.0,0.0
323,7,3,CON,3,3.0,1495.0,1188.0,1250.0,200.0,6,5,3,0.44278792396571004,0.46589638464405514,0.07454342154304883,0.8361204013377926,0.13377926421404682
324,7,3,CON,3,5.1,1625.0,1048.0,1320.0,266.0,10,9,4,0.39206883651328095,0.49382716049382713,0.09951365506921063,0.8123076923076923,0.1636923076923077
325,7,3,CON,3,5.2,1284.0,1385.0,954.0,267.0,12,11,3,0.5189209441738479,0.3574372424128887,0.10003746721618584,0.7429906542056075,0.20794392523364486
326,7,3,CON,3,5.3,665.0,2011.0,434.0,209.0,10,10,2,0.7514947683109118,0.16218236173393125,0.078101644245142,0.6526315789473685,0.3142857142857143
327,7,3,CON,3,5.4,463.0,2216.0,408.0,47.0,3,3,2,0.8271743187756626,0.1522956326987682,0.017543859649122806,0.8812095032397408,0.10151187904967603
328,2,3,CON,2,1.0,1443.0,1229.0,1251.0,148.0,10,8,4,0.45995508982035926,0.468188622754491,0.05538922155688623,0.8669438669438669,0.10256410256410256
329,2,3,CON,2,2.0,2082.0,797.0,1800.0,224.0,19,19,9,0.27683223341438,0.6252170892671066,0.07780479333101771,0.8645533141210374,0.10758885686839577
330,2,3,CON,2,3.0,1836.0,802.0,1491.0,291.0,21,20,8,0.30401819560272936,0.5652009097801365,0.11031084154662624,0.8120915032679739,0.15849673202614378
331,2,3,CON,2,4.0,756.0,1916.0,717.0,36.0,12,11,2,0.7170658682634731,0.26833832335329344,0.01347305389221557,0.9484126984126984,0.047619047619047616
332,2,3,CON,2,5.1,1052.0,1615.0,879.0,168.0,15,14,3,0.6055493063367079,0.3295838020247469,0.06299212598425197,0.8355513307984791,0.1596958174904943
333,2,3,CON,2,5.2,0.0,2699.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
334,2,3,CON,2,5.3,266.0,2422.0,266.0,0.0,6,6,0,0.9010416666666666,0.09895833333333333,0.0,1.0,0.0
335,2,3,CON,2,5.4,501.0,2174.0,466.0,30.0,10,11,2,0.8127102803738318,0.17420560747663552,0.011214953271028037,0.9301397205588823,0.059880239520958084
336,9,3,OR,2,3.0,2340.0,329.0,1887.0,431.0,11,11,5,0.12326714125140502,0.7070063694267515,0.16148370176095916,0.8064102564102564,0.1841880341880342
337,9,3,OR,2,2.0,2075.0,647.0,1858.0,191.0,7,6,2,0.23769287288758267,0.6825863335782513,0.07016899338721529,0.895421686746988,0.09204819277108434
338,9,3,OR,2,4.0,2124.0,558.0,1724.0,376.0,12,11,3,0.2080536912751678,0.6428038777032066,0.1401938851603281,0.8116760828625236,0.17702448210922786
339,9,3,OR,2,1.0,1826.0,897.0,1678.0,96.0,6,6,1,0.3294160852001469,0.6162320969518913,0.03525523319867793,0.91894852135816,0.05257393209200438
340,9,3,OR,2,5.1,1667.0,1008.0,1418.0,235.0,9,9,5,0.3768224299065421,0.5300934579439253,0.08785046728971962,0.850629874025195,0.14097180563887224
341,9,3,OR,2,5.2,549.0,2142.0,355.0,176.0,3,3,2,0.7959866220735786,0.1319212188777406,0.06540319583797845,0.6466302367941712,0.3205828779599271
342,9,3,OR,2,5.3,109.0,2582.0,109.0,0.0,5,4,0,0.9594946116685247,0.04050538833147529,0.0,1.0,0.0
343,9,3,OR,2,5.4,803.0,1874.0,651.0,104.0,7,7,2,0.7000373552484124,0.24318266716473663,0.03884945834889802,0.8107098381070984,0.1295143212951432
344,2,2,OR,2,1.0,484.0,2197.0,484.0,0.0,9,9,0,0.8194703468854905,0.18052965311450953,0.0,1.0,0.0
345,2,2,OR,2,3.0,1796.0,879.0,1564.0,222.0,9,8,4,0.3285981308411215,0.5846728971962617,0.08299065420560747,0.8708240534521158,0.12360801781737193
346,2,2,OR,2,2.0,1731.0,926.0,1597.0,92.0,13,14,4,0.34851336093338353,0.6010538200978547,0.03462551750094091,0.9225880993645291,0.05314846909300982
347,2,2,OR,2,4.0,1884.0,777.0,1632.0,211.0,15,15,5,0.2919954904171364,0.6133032694475761,0.079293498684705,0.8662420382165605,0.11199575371549894
348,2,2,OR,2,5.1,1714.0,959.0,1478.0,230.0,10,11,4,0.35877291432846986,0.5529367751589974,0.08604564160119715,0.8623103850641773,0.13418903150525088
349,2,2,OR,2,5.2,969.0,1707.0,773.0,185.0,9,10,3,0.6378923766816144,0.288863976083707,0.06913303437967115,0.7977296181630547,0.19091847265221878
350,2,2,OR,2,5.3,1553.0,1111.0,1466.0,82.0,15,16,3,0.41704204204204204,0.5503003003003003,0.03078078078078078,0.943979394719897,0.05280103026400515
351,2,2,OR,2,5.4,1126.0,1532.0,956.0,167.0,19,18,3,0.5763732129420617,0.35966892400300976,0.06282919488337095,0.8490230905861457,0.1483126110124334
352,3,3,OR,3,5.1,558.0,2123.0,552.0,4.0,6,6,1,0.7918687057068258,0.20589332338679597,0.0014919806042521448,0.989247311827957,0.007168458781362007
353,3,3,OR,3,5.2,950.0,1734.0,690.0,237.0,6,6,2,0.6460506706408345,0.2570789865871833,0.088301043219076,0.7263157894736842,0.24947368421052632
